     Elem ID,     Node ID,     X Coord,     Y Coord,     Z Coord,           X,           Y,           Z,   Magnitude
        7427,        1519,  5.0000e+01,  9.5265e+00,  1.0000e+01,  3.3522e+02,  3.4399e+00,  9.1450e-04,  3.3523e+02
        7427,        1520,  5.0000e+01,  8.4196e+00,  1.0000e+01,  3.3599e+02,  3.0001e+00,  6.5018e-04,  3.3600e+02
        7439,        1520,  5.0000e+01,  8.4196e+00,  1.0000e+01,  3.3599e+02,  3.0001e+00,  6.5018e-04,  3.3600e+02
        7439,        1521,  5.0000e+01,  7.4133e+00,  1.0000e+01,  3.3678e+02,  2.6161e+00,  4.7883e-04,  3.3679e+02
        7451,        1521,  5.0000e+01,  7.4133e+00,  1.0000e+01,  3.3678e+02,  2.6161e+00,  4.7883e-04,  3.3679e+02
        7451,        1522,  5.0000e+01,  6.4984e+00,  1.0000e+01,  3.3759e+02,  2.2650e+00,  3.5856e-04,  3.3760e+02
        7463,        1522,  5.0000e+01,  6.4984e+00,  1.0000e+01,  3.3759e+02,  2.2650e+00,  3.5856e-04,  3.3760e+02
        7463,        1523,  5.0000e+01,  5.6667e+00,  1.0000e+01,  3.3836e+02,  1.9388e+00,  2.7038e-04,  3.3836e+02
        7475,        1523,  5.0000e+01,  5.6667e+00,  1.0000e+01,  3.3836e+02,  1.9388e+00,  2.7038e-04,  3.3836e+02
        7475,        1524,  5.0000e+01,  4.9107e+00,  1.0000e+01,  3.3904e+02,  1.6374e+00,  2.0475e-04,  3.3904e+02
        7487,        1524,  5.0000e+01,  4.9107e+00,  1.0000e+01,  3.3904e+02,  1.6374e+00,  2.0475e-04,  3.3904e+02
        7487,        1525,  5.0000e+01,  4.2234e+00,  1.0000e+01,  3.3960e+02,  1.3653e+00,  1.5604e-04,  3.3960e+02
        7499,        1525,  5.0000e+01,  4.2234e+00,  1.0000e+01,  3.3960e+02,  1.3653e+00,  1.5604e-04,  3.3960e+02
        7499,        1526,  5.0000e+01,  3.5985e+00,  1.0000e+01,  3.4001e+02,  1.1264e+00,  1.2061e-04,  3.4001e+02
        7511,        1526,  5.0000e+01,  3.5985e+00,  1.0000e+01,  3.4001e+02,  1.1264e+00,  1.2061e-04,  3.4001e+02
        7511,        1527,  5.0000e+01,  3.0305e+00,  1.0000e+01,  3.4029e+02,  9.2177e-01,  9.5624e-05,  3.4029e+02
        7523,        1527,  5.0000e+01,  3.0305e+00,  1.0000e+01,  3.4029e+02,  9.2177e-01,  9.5624e-05,  3.4029e+02
        7523,        1528,  5.0000e+01,  2.5141e+00,  1.0000e+01,  3.4045e+02,  7.4842e-01,  7.8449e-05,  3.4045e+02
        7535,        1528,  5.0000e+01,  2.5141e+00,  1.0000e+01,  3.4045e+02,  7.4842e-01,  7.8449e-05,  3.4045e+02
        7535,        1529,  5.0000e+01,  2.0446e+00,  1.0000e+01,  3.4054e+02,  6.0137e-01,  6.6632e-05,  3.4054e+02
        7547,        1529,  5.0000e+01,  2.0446e+00,  1.0000e+01,  3.4054e+02,  6.0137e-01,  6.6632e-05,  3.4054e+02
