     Elem ID,     Node ID,     X Coord,     Y Coord,     Z Coord,           X,           Y,           Z,   Magnitude
       44245,       21760,  5.0000e+01,  3.7484e+01,  1.0000e+01, -1.2401e+02, -3.4153e+01,  3.6030e-02,  1.2863e+02
       44245,       21761,  5.0000e+01,  3.7231e+01,  1.0000e+01, -1.3174e+02, -3.7854e+01,  3.9042e-02,  1.3707e+02
       44267,       21761,  5.0000e+01,  3.7231e+01,  1.0000e+01, -1.3174e+02, -3.7854e+01,  3.9042e-02,  1.3707e+02
       44267,       21762,  5.0000e+01,  3.6970e+01,  1.0000e+01, -1.3775e+02, -4.1404e+01,  4.1235e-02,  1.4384e+02
       44289,       21762,  5.0000e+01,  3.6970e+01,  1.0000e+01, -1.3775e+02, -4.1404e+01,  4.1235e-02,  1.4384e+02
       44289,       21763,  5.0000e+01,  3.6702e+01,  1.0000e+01, -1.4218e+02, -4.4792e+01,  4.2762e-02,  1.4906e+02
       44311,       21763,  5.0000e+01,  3.6702e+01,  1.0000e+01, -1.4218e+02, -4.4792e+01,  4.2762e-02,  1.4906e+02
       44311,       21764,  5.0000e+01,  3.6426e+01,  1.0000e+01, -1.4513e+02, -4.8001e+01,  4.3804e-02,  1.5286e+02
       44333,       21764,  5.0000e+01,  3.6426e+01,  1.0000e+01, -1.4513e+02, -4.8001e+01,  4.3804e-02,  1.5286e+02
       44333,       21765,  5.0000e+01,  3.6141e+01,  1.0000e+01, -1.4671e+02, -5.1017e+01,  4.4564e-02,  1.5533e+02
       44355,       21765,  5.0000e+01,  3.6141e+01,  1.0000e+01, -1.4671e+02, -5.1017e+01,  4.4564e-02,  1.5533e+02
       44355,       21766,  5.0000e+01,  3.5848e+01,  1.0000e+01, -1.4704e+02, -5.3822e+01,  4.5258e-02,  1.5658e+02
       44377,       21766,  5.0000e+01,  3.5848e+01,  1.0000e+01, -1.4704e+02, -5.3822e+01,  4.5258e-02,  1.5658e+02
       44377,       21767,  5.0000e+01,  3.5547e+01,  1.0000e+01, -1.4619e+02, -5.6402e+01,  4.6107e-02,  1.5669e+02
       44399,       21767,  5.0000e+01,  3.5547e+01,  1.0000e+01, -1.4619e+02, -5.6402e+01,  4.6107e-02,  1.5669e+02
       44399,       21768,  5.0000e+01,  3.5236e+01,  1.0000e+01, -1.4426e+02, -5.8742e+01,  4.7332e-02,  1.5576e+02
       44421,       21768,  5.0000e+01,  3.5236e+01,  1.0000e+01, -1.4426e+02, -5.8742e+01,  4.7332e-02,  1.5576e+02
       44421,       21769,  5.0000e+01,  3.4915e+01,  1.0000e+01, -1.4132e+02, -6.0830e+01,  4.9149e-02,  1.5386e+02
       44443,       21769,  5.0000e+01,  3.4915e+01,  1.0000e+01, -1.4132e+02, -6.0830e+01,  4.9149e-02,  1.5386e+02
       44443,       21770,  5.0000e+01,  3.4586e+01,  1.0000e+01, -1.3746e+02, -6.2658e+01,  5.1758e-02,  1.5106e+02
       44465,       21770,  5.0000e+01,  3.4586e+01,  1.0000e+01, -1.3746e+02, -6.2658e+01,  5.1758e-02,  1.5106e+02
       44465,       21771,  5.0000e+01,  3.4246e+01,  1.0000e+01, -1.3273e+02, -6.4217e+01,  5.5345e-02,  1.4745e+02
       44487,       21771,  5.0000e+01,  3.4246e+01,  1.0000e+01, -1.3273e+02, -6.4217e+01,  5.5345e-02,  1.4745e+02
       44487,       21772,  5.0000e+01,  3.3896e+01,  1.0000e+01, -1.2720e+02, -6.5502e+01,  6.0070e-02,  1.4308e+02
       44509,       21772,  5.0000e+01,  3.3896e+01,  1.0000e+01, -1.2720e+02, -6.5502e+01,  6.0070e-02,  1.4308e+02
       44509,       21773,  5.0000e+01,  3.3535e+01,  1.0000e+01, -1.2094e+02, -6.6514e+01,  6.6053e-02,  1.3802e+02
       44531,       21773,  5.0000e+01,  3.3535e+01,  1.0000e+01, -1.2094e+02, -6.6514e+01,  6.6053e-02,  1.3802e+02
       44531,       21774,  5.0000e+01,  3.3164e+01,  1.0000e+01, -1.1398e+02, -6.7260e+01,  7.3353e-02,  1.3235e+02
       44553,       21774,  5.0000e+01,  3.3164e+01,  1.0000e+01, -1.1398e+02, -6.7260e+01,  7.3353e-02,  1.3235e+02
       44553,       21775,  5.0000e+01,  3.2782e+01,  1.0000e+01, -1.0637e+02, -6.7751e+01,  8.2016e-02,  1.2611e+02
       44575,       21775,  5.0000e+01,  3.2782e+01,  1.0000e+01, -1.0637e+02, -6.7751e+01,  8.2016e-02,  1.2611e+02
       44575,       21776,  5.0000e+01,  3.2388e+01,  1.0000e+01, -9.8077e+01, -6.8012e+01,  9.2039e-02,  1.1935e+02
       44597,       21776,  5.0000e+01,  3.2388e+01,  1.0000e+01, -9.8077e+01, -6.8012e+01,  9.2039e-02,  1.1935e+02
       44597,       21777,  5.0000e+01,  3.1982e+01,  1.0000e+01, -8.9274e+01, -6.8045e+01,  1.0310e-01,  1.1225e+02
       44619,       21777,  5.0000e+01,  3.1982e+01,  1.0000e+01, -8.9274e+01, -6.8045e+01,  1.0310e-01,  1.1225e+02
       44619,       21778,  5.0000e+01,  3.1564e+01,  1.0000e+01, -7.9982e+01, -6.7837e+01,  1.1496e-01,  1.0488e+02
